10,93.781557
1280,263.037476
160,99.553379
20,94.642665
2560,476.007318
320,98.871473
40,59.718682
640,154.354931
80,74.163031
10,56.15176
1280,230.9968
160,91.214801
20,80.922353
2560,518.448582
320,112.625818
40,75.961237
640,153.400888
80,81.781575
10,67.018764
1280,263.621277
160,137.961873
20,79.835456
2560,495.943296
320,95.172762
40,69.712249
640,144.661348
80,79.585656
